Clock Amplitude: 8.50 	Wavelength: 200 	Period: 1
CellID: 1.00 	 Neighbors: 2  4  5  6
CellID: 2.00 	 Neighbors: 1  5  6  7
CellID: 3.00 	 Neighbors: 8  9
CellID: 4.00 	 Neighbors: 1  5  8  9
CellID: 5.00 	 Neighbors: 1  2  4  9
CellID: 6.00 	 Neighbors: 1  2  7
CellID: 7.00 	 Neighbors: 2  6
CellID: 8.00 	 Neighbors: 3  4  9
CellID: 9.00 	 Neighbors: 3  4  5  8
43; 1.00 ;-0.00; 0.19; 0.1566; 2.00 ;0.00; 0.16; 0.2899; 3.00 ;1.00; 1.00; -0.5098; 4.00 ;0.02; 0.31; -0.1104; 5.00 ;-0.00; 0.22; 0.0231; 6.00 ;0.00; 0.13; 0.4229; 7.00 ;-0.00; 0.12; 0.5556; 8.00 ;-0.41; 0.45; -0.3770; 9.00 ;-0.00; 0.24; -0.2438; 
44; 1.00 ;-0.00; 0.25; -0.0135; 2.00 ;0.00; 0.20; 0.1200; 3.00 ;1.00; 1.00; -0.6782; 4.00 ;0.05; 0.40; -0.2803; 5.00 ;-0.01; 0.26; -0.1470; 6.00 ;-0.00; 0.17; 0.2534; 7.00 ;-0.00; 0.17; 0.3865; 8.00 ;-0.61; 0.64; -0.5460; 9.00 ;0.07; 0.24; -0.4134; 
45; 1.00 ;0.00; 0.31; -0.1835; 2.00 ;0.00; 0.25; -0.0501; 3.00 ;1.00; 1.00; -0.8455; 4.00 ;0.09; 0.48; -0.4498; 5.00 ;-0.03; 0.31; -0.3168; 6.00 ;-0.00; 0.20; 0.0835; 7.00 ;-0.00; 0.23; 0.2169; 8.00 ;-0.75; 0.77; -0.7142; 9.00 ;0.16; 0.30; -0.5823; 
46; 1.00 ;0.00; 0.35; -0.3533; 2.00 ;-0.00; 0.32; -0.2200; 3.00 ;1.00; 1.00; -1.0114; 4.00 ;-0.10; 0.44; -0.6185; 5.00 ;0.01; 0.42; -0.4861; 6.00 ;0.00; 0.24; -0.0866; 7.00 ;0.00; 0.31; 0.0469; 8.00 ;-0.82; 0.83; -0.8813; 9.00 ;0.42; 0.51; -0.7503; 
47; 1.00 ;-0.07; 0.41; -0.5224; 2.00 ;0.01; 0.40; -0.3897; 3.00 ;1.00; 1.00; -1.1758; 4.00 ;-0.45; 0.57; -0.7862; 5.00 ;0.23; 0.48; -0.6546; 6.00 ;0.00; 0.26; -0.2566; 7.00 ;-0.00; 0.43; -0.1232; 8.00 ;-0.88; 0.89; -1.0469; 9.00 ;0.66; 0.70; -0.9170; 
48; 1.00 ;-0.31; 0.48; -0.6908; 2.00 ;0.12; 0.48; -0.5587; 3.00 ;1.00; 1.00; -1.3383; 4.00 ;-0.70; 0.73; -0.9527; 5.00 ;0.55; 0.63; -0.8221; 6.00 ;-0.01; 0.28; -0.4261; 7.00 ;-0.01; 0.56; -0.2930; 8.00 ;-0.92; 0.92; -1.2109; 9.00 ;0.80; 0.81; -1.0823; 
49; 1.00 ;-0.62; 0.67; -0.8580; 2.00 ;0.45; 0.60; -0.7268; 3.00 ;1.00; 1.00; -1.4986; 4.00 ;-0.82; 0.83; -1.1177; 5.00 ;0.74; 0.76; -0.9883; 6.00 ;-0.07; 0.29; -0.5949; 7.00 ;-0.09; 0.69; -0.4624; 8.00 ;-0.94; 0.94; -1.3729; 9.00 ;0.87; 0.88; -1.2459; 
50; 1.00 ;-0.80; 0.82; -1.0238; 2.00 ;0.71; 0.76; -0.8938; 3.00 ;1.00; 1.00; -1.6565; 4.00 ;-0.88; 0.89; -1.2808; 5.00 ;0.84; 0.85; -1.1529; 6.00 ;-0.10; 0.28; -0.7628; 7.00 ;-0.29; 0.79; -0.6311; 8.00 ;-0.96; 0.96; -1.5327; 9.00 ;0.92; 0.92; -1.4075; 
51; 1.00 ;-0.85; 0.86; -1.1880; 2.00 ;0.76; 0.78; -1.0593; 3.00 ;1.00; 1.00; -1.8118; 4.00 ;-0.92; 0.93; -1.4419; 5.00 ;0.90; 0.90; -1.3156; 6.00 ;-0.76; 0.77; -0.9295; 7.00 ;0.79; 0.84; -0.7988; 8.00 ;-0.97; 0.97; -1.6901; 9.00 ;0.94; 0.95; -1.5668; 
52; 1.00 ;-0.90; 0.91; -1.3504; 2.00 ;0.86; 0.87; -1.2231; 3.00 ;1.00; 1.00; -1.9641; 4.00 ;-0.95; 0.95; -1.6007; 5.00 ;0.93; 0.93; -1.4763; 6.00 ;-0.87; 0.87; -1.0947; 7.00 ;0.88; 0.90; -0.9651; 8.00 ;-0.97; 0.98; -1.8448; 9.00 ;0.96; 0.96; -1.7236; 
53; 1.00 ;-0.93; 0.94; -1.5105; 2.00 ;0.91; 0.92; -1.3850; 3.00 ;1.00; 1.00; -2.1133; 4.00 ;-0.96; 0.96; -1.7570; 5.00 ;0.95; 0.95; -1.6345; 6.00 ;-0.92; 0.92; -1.2581; 7.00 ;0.92; 0.93; -1.1300; 8.00 ;-0.98; 0.98; -1.9965; 9.00 ;0.97; 0.97; -1.8776; 
54; 1.00 ;-0.95; 0.96; -1.6682; 2.00 ;0.94; 0.94; -1.5446; 3.00 ;1.00; 1.00; -2.2592; 4.00 ;-0.97; 0.97; -1.9104; 5.00 ;0.96; 0.96; -1.7902; 6.00 ;-0.94; 0.95; -1.4195; 7.00 ;0.94; 0.95; -1.2930; 8.00 ;-0.98; 0.98; -2.1450; 9.00 ;0.97; 0.98; -2.0287; 
55; 1.00 ;-0.97; 0.97; -1.8233; 2.00 ;0.96; 0.96; -1.7018; 3.00 ;1.00; 1.00; -2.4014; 4.00 ;-0.98; 0.98; -2.0607; 5.00 ;0.97; 0.97; -1.9430; 6.00 ;-0.96; 0.96; -1.5786; 7.00 ;0.96; 0.97; -1.4539; 8.00 ;-0.99; 0.99; -2.2901; 9.00 ;0.98; 0.98; -2.1765; 
56; 1.00 ;-0.97; 0.97; -1.9754; 2.00 ;0.97; 0.97; -1.8563; 3.00 ;1.00; 1.00; -2.5398; 4.00 ;-0.98; 0.98; -2.2078; 5.00 ;0.98; 0.98; -2.0927; 6.00 ;-0.97; 0.97; -1.7353; 7.00 ;0.97; 0.97; -1.6125; 8.00 ;-0.99; 0.99; -2.4315; 9.00 ;0.98; 0.98; -2.3208; 
57; 1.00 ;-0.98; 0.98; -2.1244; 2.00 ;0.97; 0.98; -2.0077; 3.00 ;1.00; 1.00; -2.6741; 4.00 ;-0.98; 0.98; -2.3513; 5.00 ;0.98; 0.98; -2.2390; 6.00 ;-0.98; 0.98; -1.8891; 7.00 ;0.98; 0.98; -1.7686; 8.00 ;-0.99; 0.99; -2.5690; 9.00 ;0.99; 0.99; -2.4614; 
58; 1.00 ;-0.98; 0.98; -2.2700; 2.00 ;0.98; 0.98; -2.1560; 3.00 ;1.00; 1.00; -2.8041; 4.00 ;-0.99; 0.99; -2.4911; 5.00 ;0.98; 0.99; -2.3817; 6.00 ;-0.98; 0.98; -2.0399; 7.00 ;0.98; 0.98; -1.9218; 8.00 ;-0.99; 0.99; -2.7024; 9.00 ;0.99; 0.99; -2.5980; 
